 #the D tensor -- Eq. 2 of TAS17
 # in units of [ dimensionless ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.594500E+01   0.000000E+00   0.221103E-03   0.244168E-03  -0.465432E-03   0.123713E-05   0.360337E-07  -0.123618E-04  -0.193349E-04   0.393278E-07  -0.279514E-06
   0.594750E+01   0.000000E+00   0.119400E-03   0.130713E-03  -0.250143E-03   0.645229E-06  -0.191552E-08  -0.719097E-05  -0.109468E-04  -0.371342E-09  -0.143443E-06
   0.595000E+01   0.000000E+00   0.592424E-04   0.644234E-04  -0.123671E-03   0.311703E-06  -0.895519E-08  -0.376508E-05  -0.560124E-05  -0.827772E-08  -0.684293E-07
   0.595250E+01   0.000000E+00   0.268807E-04   0.290837E-04  -0.559650E-04   0.138536E-06  -0.680329E-08  -0.177397E-05  -0.258962E-05  -0.652480E-08  -0.301554E-07
   0.595500E+01   0.000000E+00   0.111055E-04   0.119696E-04  -0.230752E-04   0.563076E-07  -0.366913E-08  -0.751854E-06  -0.108098E-05  -0.356218E-08  -0.121977E-07
   0.595750E+01   0.000000E+00   0.416124E-05   0.447185E-05  -0.863311E-05   0.208211E-07  -0.162125E-08  -0.286438E-06  -0.406926E-06  -0.158311E-08  -0.450204E-08
   0.596000E+01   0.000000E+00   0.140925E-05   0.151099E-05  -0.292025E-05   0.697398E-08  -0.613900E-09  -0.980002E-07  -0.137943E-06  -0.601368E-09  -0.150837E-08
   0.596250E+01   0.000000E+00   0.430057E-06   0.460270E-06  -0.890327E-06   0.210824E-08  -0.202970E-09  -0.300770E-07  -0.420404E-07  -0.199205E-09  -0.456752E-09
   0.596500E+01   0.000000E+00   0.117952E-06   0.126052E-06  -0.244004E-06   0.573477E-09  -0.591122E-10  -0.827043E-08  -0.115001E-07  -0.580856E-10  -0.124560E-09
   0.596750E+01   0.000000E+00   0.290107E-07   0.309650E-07  -0.599757E-07   0.140017E-09  -0.152309E-10  -0.203503E-08  -0.281908E-08  -0.149781E-10  -0.305028E-10
   0.597000E+01   0.000000E+00   0.638644E-08   0.680956E-08  -0.131960E-07   0.306202E-10  -0.347937E-11  -0.447556E-09  -0.618338E-09  -0.342352E-11  -0.669178E-11
   0.597250E+01   0.000000E+00   0.125632E-08   0.133835E-08  -0.259467E-08   0.598737E-11  -0.705418E-12  -0.878745E-10  -0.121187E-09  -0.694308E-12  -0.131267E-11
   0.597500E+01   0.000000E+00   0.220536E-09   0.234749E-09  -0.455285E-09   0.104525E-11  -0.126951E-12  -0.153874E-10  -0.211961E-10  -0.125014E-12  -0.229868E-12
   0.597750E+01   0.000000E+00   0.345035E-10   0.367008E-10  -0.712048E-10   0.162695E-12  -0.203070E-13  -0.240047E-11  -0.330446E-11  -0.199786E-13  -0.358787E-13
   0.598000E+01   0.000000E+00   0.480511E-11   0.510793E-11  -0.991334E-11   0.225498E-13  -0.289512E-14  -0.333375E-12  -0.458656E-12  -0.281394E-14  -0.498961E-14
   0.598250E+01   0.000000E+00   0.594356E-12   0.631494E-12  -0.122601E-11   0.277683E-14  -0.356656E-15  -0.412299E-13  -0.566746E-13  -0.355375E-15  -0.615348E-15
   0.598500E+01   0.000000E+00   0.647657E-13   0.687750E-13  -0.133573E-12   0.304916E-15  -0.437185E-16  -0.449769E-14  -0.616660E-14  -0.349774E-16  -0.671833E-16
   0.598750E+01   0.000000E+00   0.581608E-14   0.613520E-14  -0.119595E-13   0.273486E-16  -0.430844E-17  -0.498644E-15  -0.648610E-15  -0.258291E-17  -0.551602E-17
   0.599000E+01   0.000000E+00  -0.978381E-15  -0.958080E-15   0.207855E-14   0.560762E-17   0.163897E-17  -0.117665E-15  -0.117167E-15   0.175515E-17  -0.970592E-18
   0.599250E+01   0.000000E+00  -0.156903E-13  -0.154857E-13   0.315587E-13   0.494646E-16   0.236826E-16  -0.124645E-15   0.219613E-15   0.228446E-16  -0.101880E-16
   0.599500E+01   0.000000E+00  -0.146463E-12  -0.145037E-12   0.293414E-12   0.461369E-15   0.220258E-15  -0.146578E-14   0.164083E-14   0.213376E-15  -0.943310E-16
   0.599750E+01   0.000000E+00  -0.120425E-11  -0.119282E-11   0.240723E-11   0.379116E-14   0.181331E-14  -0.115482E-13   0.143087E-13   0.175502E-14  -0.774141E-15
   0.600000E+01   0.000000E+00  -0.878463E-11  -0.870343E-11   0.175281E-10   0.276711E-13   0.132396E-13  -0.857222E-13   0.103331E-12   0.128123E-13  -0.563812E-14
   0.600250E+01   0.000000E+00  -0.569733E-10  -0.564571E-10   0.113549E-09   0.179667E-12   0.860220E-13  -0.561862E-12   0.667877E-12   0.832739E-13  -0.365374E-13
   0.600500E+01   0.000000E+00  -0.328966E-09  -0.326025E-09   0.655215E-09   0.103917E-11   0.497954E-12  -0.326176E-11   0.386745E-11   0.482265E-12  -0.210801E-12
   0.600750E+01   0.000000E+00  -0.169313E-08  -0.167811E-08   0.337131E-08   0.536090E-11   0.257137E-11  -0.168251E-10   0.200491E-10   0.249130E-11  -0.108417E-11
   0.601000E+01   0.000000E+00  -0.777807E-08  -0.770933E-08   0.154863E-07   0.247001E-10   0.118600E-10  -0.772986E-10   0.930793E-10   0.114944E-10  -0.497688E-11
   0.601250E+01   0.000000E+00  -0.319417E-07  -0.316599E-07   0.635981E-07   0.101796E-09   0.489319E-10  -0.317059E-09   0.387265E-09   0.474359E-10  -0.204216E-10
   0.601500E+01   0.000000E+00  -0.117462E-06  -0.116426E-06   0.233885E-06   0.375913E-09   0.180900E-09  -0.116386E-08   0.144576E-08   0.175412E-09  -0.750291E-10
   0.601750E+01   0.000000E+00  -0.387570E-06  -0.384152E-06   0.771730E-06   0.124634E-08   0.600497E-09  -0.383263E-08   0.485177E-08   0.582416E-09  -0.247300E-09
   0.602000E+01   0.000000E+00  -0.115003E-05  -0.113989E-05   0.228995E-05   0.371874E-08   0.179412E-08  -0.113506E-07   0.146712E-07   0.174055E-08  -0.732918E-09
   0.602250E+01   0.000000E+00  -0.307707E-05  -0.304997E-05   0.612706E-05   0.100131E-07   0.483827E-08  -0.303146E-07   0.400947E-07   0.469518E-08  -0.195829E-08
   0.602500E+01   0.000000E+00  -0.744736E-05  -0.738186E-05   0.148291E-04   0.244110E-07   0.118161E-07  -0.732409E-07   0.993837E-07   0.114705E-07  -0.473192E-08
   0.602750E+01   0.000000E+00  -0.163648E-04  -0.162210E-04   0.325856E-04   0.540914E-07   0.262359E-07  -0.160668E-06   0.224358E-06   0.254787E-07  -0.103781E-07
   0.603000E+01   0.000000E+00  -0.327899E-04  -0.325018E-04   0.652918E-04   0.109437E-06   0.532024E-07  -0.321437E-06   0.463455E-06   0.516901E-07  -0.207479E-07
   0.603250E+01   0.000000E+00  -0.602097E-04  -0.596806E-04   0.119891E-03   0.203219E-06   0.990496E-07  -0.589539E-06   0.880681E-06   0.962825E-07  -0.379970E-07
   0.603500E+01   0.000000E+00  -0.101900E-03  -0.101004E-03   0.202904E-03   0.348411E-06   0.170312E-06  -0.997199E-06   0.154868E-05   0.165647E-06  -0.641057E-07
   0.603750E+01   0.000000E+00  -0.159973E-03  -0.158565E-03   0.318537E-03   0.555148E-06   0.272261E-06  -0.156613E-05   0.253681E-05   0.264972E-06  -0.100268E-06
   0.604000E+01   0.000000E+00  -0.234609E-03  -0.232539E-03   0.467145E-03   0.828016E-06   0.407576E-06  -0.230065E-05   0.389827E-05   0.396942E-06  -0.146408E-06
   0.604250E+01   0.000000E+00  -0.323838E-03  -0.320969E-03   0.644808E-03   0.116491E-05   0.575724E-06  -0.318629E-05   0.566097E-05   0.561135E-06  -0.201055E-06
   0.604500E+01   0.000000E+00  -0.423995E-03  -0.420216E-03   0.844216E-03   0.155792E-05   0.773318E-06  -0.419469E-05   0.782541E-05   0.754343E-06  -0.261656E-06
   0.604750E+01   0.000000E+00  -0.530602E-03  -0.525835E-03   0.105644E-02   0.199564E-05   0.995199E-06  -0.529230E-05   0.103695E-04   0.971622E-06  -0.325162E-06
   0.605000E+01   0.000000E+00  -0.639290E-03  -0.633490E-03   0.127277E-02   0.246578E-05   0.123572E-05  -0.644827E-05   0.132572E-04   0.120753E-05  -0.388621E-06
   0.605250E+01   0.000000E+00  -0.746445E-03  -0.739585E-03   0.148602E-02   0.295737E-05   0.148972E-05  -0.763921E-05   0.164478E-04   0.145709E-05  -0.449594E-06
   0.605500E+01   0.000000E+00  -0.849475E-03  -0.841541E-03   0.169103E-02   0.346191E-05   0.175309E-05  -0.885091E-05   0.199013E-04   0.171628E-05  -0.506313E-06
   0.605750E+01   0.000000E+00  -0.946763E-03  -0.937750E-03   0.188453E-02   0.397329E-05   0.202277E-05  -0.100779E-04   0.235805E-04   0.198211E-05  -0.557664E-06
   0.606000E+01   0.000000E+00  -0.103744E-02  -0.102735E-02   0.206477E-02   0.448708E-05   0.229662E-05  -0.113208E-04   0.274524E-04   0.225248E-05  -0.603034E-06
   0.606250E+01   0.000000E+00  -0.112112E-02  -0.110996E-02   0.223105E-02   0.500005E-05   0.257320E-05  -0.125819E-04   0.314898E-04   0.252594E-05  -0.642129E-06
   0.606500E+01   0.000000E+00  -0.119779E-02  -0.118554E-02   0.238334E-02   0.551046E-05   0.285150E-05  -0.138641E-04   0.356705E-04   0.280151E-05  -0.674872E-06
   0.606750E+01   0.000000E+00  -0.126766E-02  -0.125431E-02   0.252202E-02   0.601772E-05   0.313088E-05  -0.151713E-04   0.399745E-04   0.307850E-05  -0.701351E-06
   0.607000E+01   0.000000E+00  -0.133107E-02  -0.131661E-02   0.264769E-02   0.652106E-05   0.341091E-05  -0.165095E-04   0.443829E-04   0.335642E-05  -0.721770E-06
   0.607250E+01   0.000000E+00  -0.138837E-02  -0.137281E-02   0.276111E-02   0.701908E-05   0.369129E-05  -0.178832E-04   0.488804E-04   0.363499E-05  -0.736348E-06
   0.607500E+01   0.000000E+00  -0.143991E-02  -0.142322E-02   0.286308E-02   0.751117E-05   0.397180E-05  -0.192937E-04   0.534564E-04   0.391400E-05  -0.745284E-06
   0.607750E+01   0.000000E+00  -0.148611E-02  -0.146825E-02   0.295442E-02   0.799831E-05   0.425234E-05  -0.207416E-04   0.581021E-04   0.419330E-05  -0.748801E-06
   0.608000E+01   0.000000E+00  -0.152746E-02  -0.150839E-02   0.303593E-02   0.848126E-05   0.453289E-05  -0.222303E-04   0.628074E-04   0.447278E-05  -0.747195E-06
   0.608250E+01   0.000000E+00  -0.156435E-02  -0.154408E-02   0.310839E-02   0.895890E-05   0.481342E-05  -0.237643E-04   0.675624E-04   0.475241E-05  -0.740771E-06
   0.608500E+01   0.000000E+00  -0.159706E-02  -0.157561E-02   0.317255E-02   0.942990E-05   0.509391E-05  -0.253444E-04   0.723616E-04   0.503222E-05  -0.729752E-06
   0.608750E+01   0.000000E+00  -0.162590E-02  -0.160321E-02   0.322910E-02   0.989523E-05   0.537437E-05  -0.269685E-04   0.772033E-04   0.531222E-05  -0.714295E-06
   0.609000E+01   0.000000E+00  -0.165129E-02  -0.162727E-02   0.327870E-02   0.103570E-04   0.565490E-05  -0.286362E-04   0.820841E-04   0.559239E-05  -0.694608E-06
   0.609250E+01   0.000000E+00  -0.167362E-02  -0.164825E-02   0.332195E-02   0.108152E-04   0.593555E-05  -0.303511E-04   0.869981E-04   0.587276E-05  -0.670991E-06
   0.609500E+01   0.000000E+00  -0.169311E-02  -0.166646E-02   0.335942E-02   0.112675E-04   0.621637E-05  -0.321163E-04   0.919408E-04   0.615342E-05  -0.643711E-06
   0.609750E+01   0.000000E+00  -0.170985E-02  -0.168193E-02   0.339161E-02   0.117134E-04   0.649738E-05  -0.339307E-04   0.969124E-04   0.643443E-05  -0.612886E-06
   0.610000E+01   0.000000E+00  -0.172412E-02  -0.169480E-02   0.341902E-02   0.121555E-04   0.677868E-05  -0.357904E-04   0.101915E-03   0.671585E-05  -0.578569E-06
   0.610250E+01   0.000000E+00  -0.173634E-02  -0.170549E-02   0.344206E-02   0.125955E-04   0.706036E-05  -0.376958E-04   0.106947E-03   0.699767E-05  -0.540961E-06
   0.610500E+01   0.000000E+00  -0.174672E-02  -0.171443E-02   0.346113E-02   0.130320E-04   0.734250E-05  -0.396512E-04   0.112005E-03   0.727997E-05  -0.500386E-06
   0.610750E+01   0.000000E+00  -0.175524E-02  -0.172163E-02   0.347661E-02   0.134624E-04   0.762513E-05  -0.416597E-04   0.117088E-03   0.756286E-05  -0.457028E-06
   0.611000E+01   0.000000E+00  -0.176197E-02  -0.172696E-02   0.348884E-02   0.138876E-04   0.790830E-05  -0.437182E-04   0.122199E-03   0.784641E-05  -0.410839E-06
   0.611250E+01   0.000000E+00  -0.176725E-02  -0.173062E-02   0.349810E-02   0.143108E-04   0.819209E-05  -0.458223E-04   0.127340E-03   0.813064E-05  -0.361832E-06
   0.611500E+01   0.000000E+00  -0.177138E-02  -0.173310E-02   0.350468E-02   0.147328E-04   0.847663E-05  -0.479737E-04   0.132513E-03   0.841558E-05  -0.310301E-06
   0.611750E+01   0.000000E+00  -0.177436E-02  -0.173464E-02   0.350884E-02   0.151509E-04   0.876198E-05  -0.501787E-04   0.137715E-03   0.870132E-05  -0.256563E-06
   0.612000E+01   0.000000E+00  -0.177608E-02  -0.173500E-02   0.351081E-02   0.155632E-04   0.904812E-05  -0.524395E-04   0.142945E-03   0.898796E-05  -0.200604E-06
   0.612250E+01   0.000000E+00  -0.177672E-02  -0.173403E-02   0.351080E-02   0.159717E-04   0.933511E-05  -0.547508E-04   0.148208E-03   0.927551E-05  -0.142266E-06
   0.612500E+01   0.000000E+00  -0.177659E-02  -0.173210E-02   0.350900E-02   0.163796E-04   0.962307E-05  -0.571089E-04   0.153510E-03   0.956406E-05  -0.816891E-07
   0.612750E+01   0.000000E+00  -0.177583E-02  -0.172969E-02   0.350560E-02   0.167868E-04   0.991213E-05  -0.595182E-04   0.158851E-03   0.985365E-05  -0.192625E-07
   0.613000E+01   0.000000E+00  -0.177429E-02  -0.172674E-02   0.350076E-02   0.171898E-04   0.102023E-04  -0.619855E-04   0.164226E-03   0.101443E-04   0.448775E-07
   0.613250E+01   0.000000E+00  -0.177192E-02  -0.172287E-02   0.349459E-02   0.175871E-04   0.104935E-04  -0.645113E-04   0.169636E-03   0.104361E-04   0.110944E-06
   0.613500E+01   0.000000E+00  -0.176898E-02  -0.171811E-02   0.348728E-02   0.179822E-04   0.107858E-04  -0.670898E-04   0.175090E-03   0.107291E-04   0.178995E-06
   0.613750E+01   0.000000E+00  -0.176570E-02  -0.171298E-02   0.347895E-02   0.183782E-04   0.110796E-04  -0.697182E-04   0.180596E-03   0.110235E-04   0.248688E-06
   0.614000E+01   0.000000E+00  -0.176203E-02  -0.170773E-02   0.346969E-02   0.187732E-04   0.113746E-04  -0.724023E-04   0.186148E-03   0.113192E-04   0.319739E-06
   0.614250E+01   0.000000E+00  -0.175780E-02  -0.170206E-02   0.345957E-02   0.191631E-04   0.116709E-04  -0.751502E-04   0.191740E-03   0.116161E-04   0.392292E-06
   0.614500E+01   0.000000E+00  -0.175312E-02  -0.169568E-02   0.344873E-02   0.195482E-04   0.119687E-04  -0.779617E-04   0.197381E-03   0.119145E-04   0.466548E-06
   0.614750E+01   0.000000E+00  -0.174821E-02  -0.168884E-02   0.343731E-02   0.199332E-04   0.122681E-04  -0.808290E-04   0.203083E-03   0.122145E-04   0.542291E-06
   0.615000E+01   0.000000E+00  -0.174316E-02  -0.168199E-02   0.342532E-02   0.203198E-04   0.125690E-04  -0.837489E-04   0.208845E-03   0.125161E-04   0.619155E-06
   0.615250E+01   0.000000E+00  -0.173783E-02  -0.167513E-02   0.341279E-02   0.207042E-04   0.128713E-04  -0.867313E-04   0.214658E-03   0.128190E-04   0.697163E-06
   0.615500E+01   0.000000E+00  -0.173216E-02  -0.166791E-02   0.339983E-02   0.210830E-04   0.131754E-04  -0.897873E-04   0.220525E-03   0.131237E-04   0.776587E-06
   0.615750E+01   0.000000E+00  -0.172631E-02  -0.166022E-02   0.338660E-02   0.214590E-04   0.134814E-04  -0.929129E-04   0.226461E-03   0.134303E-04   0.857356E-06
   0.616000E+01   0.000000E+00  -0.172043E-02  -0.165241E-02   0.337309E-02   0.218368E-04   0.137891E-04  -0.960943E-04   0.232470E-03   0.137388E-04   0.939068E-06
   0.616250E+01   0.000000E+00  -0.171447E-02  -0.164474E-02   0.335925E-02   0.222155E-04   0.140984E-04  -0.993326E-04   0.238542E-03   0.140487E-04   0.102161E-05
   0.616500E+01   0.000000E+00  -0.170832E-02  -0.163707E-02   0.334516E-02   0.225905E-04   0.144097E-04  -0.102647E-03   0.244679E-03   0.143605E-04   0.110529E-05
   0.616750E+01   0.000000E+00  -0.170204E-02  -0.162912E-02   0.333103E-02   0.229608E-04   0.147232E-04  -0.106048E-03   0.250893E-03   0.146746E-04   0.119019E-05
   0.617000E+01   0.000000E+00  -0.169577E-02  -0.162093E-02   0.331686E-02   0.233309E-04   0.150389E-04  -0.109518E-03   0.257191E-03   0.149910E-04   0.127592E-05
   0.617250E+01   0.000000E+00  -0.168952E-02  -0.161281E-02   0.330252E-02   0.237032E-04   0.153563E-04  -0.113043E-03   0.263565E-03   0.153091E-04   0.136218E-05
   0.617500E+01   0.000000E+00  -0.168321E-02  -0.160489E-02   0.328803E-02   0.240747E-04   0.156756E-04  -0.116638E-03   0.270013E-03   0.156290E-04   0.144925E-05
   0.617750E+01   0.000000E+00  -0.167685E-02  -0.159696E-02   0.327362E-02   0.244422E-04   0.159977E-04  -0.120329E-03   0.276550E-03   0.159515E-04   0.153743E-05
   0.618000E+01   0.000000E+00  -0.167053E-02  -0.158887E-02   0.325938E-02   0.248072E-04   0.163225E-04  -0.124113E-03   0.283186E-03   0.162769E-04   0.162640E-05
   0.618250E+01   0.000000E+00  -0.166428E-02  -0.158071E-02   0.324517E-02   0.251736E-04   0.166493E-04  -0.127962E-03   0.289911E-03   0.166045E-04   0.171569E-05
   0.618500E+01   0.000000E+00  -0.165804E-02  -0.157271E-02   0.323084E-02   0.255413E-04   0.169779E-04  -0.131869E-03   0.296716E-03   0.169337E-04   0.180539E-05
   0.618750E+01   0.000000E+00  -0.165181E-02  -0.156492E-02   0.321660E-02   0.259070E-04   0.173093E-04  -0.135870E-03   0.303619E-03   0.172655E-04   0.189598E-05
   0.619000E+01   0.000000E+00  -0.164568E-02  -0.155716E-02   0.320269E-02   0.262698E-04   0.176443E-04  -0.139987E-03   0.310641E-03   0.176009E-04   0.198740E-05
   0.619250E+01   0.000000E+00  -0.163966E-02  -0.154931E-02   0.318903E-02   0.266323E-04   0.179822E-04  -0.144196E-03   0.317773E-03   0.179394E-04   0.207906E-05
   0.619500E+01   0.000000E+00  -0.163367E-02  -0.154150E-02   0.317536E-02   0.269963E-04   0.183218E-04  -0.148464E-03   0.324994E-03   0.182798E-04   0.217074E-05
   0.619750E+01   0.000000E+00  -0.162773E-02  -0.153393E-02   0.316167E-02   0.273603E-04   0.186637E-04  -0.152805E-03   0.332311E-03   0.186222E-04   0.226295E-05
   0.620000E+01   0.000000E+00  -0.162195E-02  -0.152658E-02   0.314833E-02   0.277228E-04   0.190096E-04  -0.157271E-03   0.339761E-03   0.189685E-04   0.235596E-05
 
 
