 written on 29Oct2020 at 16:23:09 
          10
          95
   -2   -2   -2   10    3   -0.000000   -0.000000    0.000000   -0.000000    0.000008   -0.000000
   -2   -2   -2    1    4    0.000000   -0.000000    0.000000   -0.000000    0.000013    0.000000
   -2   -2   -2    2    4    0.000000    0.000000    0.000000   -0.000000    0.000002   -0.000000
   -2   -2   -2    3    4   -0.000000    0.000000   -0.000000    0.000000    0.000002    0.000000
   -2   -2   -2    4    4    0.000028   -0.000000   -0.000049    0.000000   -0.000000   -0.000000
   -2   -2   -2    5    4    0.000050    0.000000   -0.000004    0.000000    0.000006    0.000000
   -2   -2   -2    6    4    0.000108   -0.000000    0.000048   -0.000000    0.000023    0.000000
   -2   -2   -2    7    4   -0.000064    0.000000   -0.000019   -0.000000   -0.000030   -0.000000
   -2   -2   -2    8    4    0.000008   -0.000000   -0.000080   -0.000000    0.000213   -0.000000
   -2   -2   -2    9    4   -0.000032    0.000000    0.000055   -0.000000   -0.000410    0.000000
   -2   -2   -2   10    4   -0.000023   -0.000000   -0.000002   -0.000000    0.000007    0.000000
   -2   -2   -2    1    5   -0.000006   -0.000000   -0.000000    0.000000   -0.000005   -0.000000
   -2   -2   -2    2    5    0.000006    0.000000    0.000000    0.000000    0.000002   -0.000000
   -2   -2   -2    3    5    0.000001   -0.000000   -0.000001   -0.000000   -0.000001    0.000000
   -2   -2   -2    4    5   -0.000048    0.000000   -0.000001   -0.000000   -0.000006    0.000000
   -2   -2   -2    5    5   -0.000002    0.000000    0.000004   -0.000000    0.000000    0.000000
   -2   -2   -2    6    5   -0.000007   -0.000000   -0.000004   -0.000000    0.000000   -0.000000
   -2   -2   -2    7    5    0.000004    0.000000   -0.000001   -0.000000    0.000000   -0.000000
   -2   -2   -2    8    5   -0.000000    0.000000   -0.000000   -0.000000    0.000010    0.000000
   -2   -2   -2    9    5   -0.000000   -0.000000   -0.000000   -0.000000    0.000012    0.000000
   -2   -2   -2   10    5    0.000089   -0.000000    0.000017    0.000000    0.000021    0.000000
   -2   -2   -2    1    6   -0.000003   -0.000000   -0.000003   -0.000000    0.000003   -0.000000
   -2   -2   -2    2    6   -0.000003    0.000000   -0.000001   -0.000000   -0.000005    0.000000
   -2   -2   -2    3    6   -0.000000   -0.000000    0.000000    0.000000    0.000008    0.000000
   -2   -2   -2    4    6   -0.000090   -0.000000   -0.000078    0.000000   -0.000023    0.000000
   -2   -2   -2    5    6    0.000010   -0.000000   -0.000001   -0.000000   -0.000000   -0.000000
   -2   -2   -2    6    6   -0.000001    0.000000    0.000001   -0.000000    0.000000    0.000000
   -2   -2   -2    7    6   -0.000000    0.000000    0.000005    0.000000    0.000000    0.000000
   -2   -2   -2    8    6   -0.000000   -0.000000    0.000000   -0.000000   -0.000020    0.000000
   -2   -2   -2    9    6   -0.000000   -0.000000   -0.000000    0.000000   -0.000004   -0.000000
   -2   -2   -2   10    6    0.000117    0.000000    0.000063    0.000000    0.000021   -0.000000
   -2   -2   -2    1    7    0.000002   -0.000000   -0.000000   -0.000000   -0.000001    0.000000
   -2   -2   -2    2    7   -0.000001    0.000000    0.000001   -0.000000    0.000001    0.000000
   -2   -2   -2    3    7   -0.000001   -0.000000    0.000001    0.000000   -0.000002    0.000000
   -2   -2   -2    4    7    0.000066   -0.000000    0.000015    0.000000    0.000030   -0.000000
   -2   -2   -2    5    7   -0.000002   -0.000000   -0.000003    0.000000   -0.000000   -0.000000
   -2   -2   -2    6    7   -0.000004    0.000000    0.000001   -0.000000   -0.000000    0.000000
   -2   -2   -2    7    7   -0.000001    0.000000    0.000001   -0.000000   -0.000000   -0.000000
   -2   -2   -2    8    7    0.000000   -0.000000   -0.000000    0.000000   -0.000020   -0.000000
   -2   -2   -2    9    7    0.000000    0.000000    0.000000   -0.000000   -0.000005    0.000000
   -2   -2   -2   10    7   -0.000079    0.000000   -0.000031   -0.000000   -0.000030    0.000000
   -2   -2   -2    1    8    0.000016    0.000000   -0.000004   -0.000000    0.000025    0.000000
   -2   -2   -2    2    8   -0.000117   -0.000000   -0.000064   -0.000000   -0.000014    0.000000
   -2   -2   -2    3    8    0.000158   -0.000000    0.000114    0.000000   -0.000003   -0.000000
   -2   -2   -2    4    8    0.000066   -0.000000   -0.000048   -0.000000   -0.000213   -0.000000
   -2   -2   -2    5    8    0.000000    0.000000    0.000000    0.000000   -0.000010    0.000000
   -2   -2   -2    6    8   -0.000000   -0.000000    0.000000   -0.000000    0.000020    0.000000
   -2   -2   -2    7    8    0.000000   -0.000000   -0.000000   -0.000000    0.000020   -0.000000
   -2   -2   -2    8    8   -0.000026    0.000000    0.000045   -0.000000    0.000000   -0.000000
   -2   -2   -2    9    8   -0.000015   -0.000000   -0.000016    0.000000   -0.000003   -0.000000
   -2   -2   -2   10    8   -0.000062    0.000000    0.000020    0.000000   -0.000000    0.000000
   -2   -2   -2    1    9   -0.000016    0.000000    0.000028    0.000000   -0.000052    0.000000
   -2   -2   -2    2    9    0.000107    0.000000    0.000048    0.000000    0.000024    0.000000
   -2   -2   -2    3    9   -0.000095    0.000000   -0.000069   -0.000000    0.000024    0.000000
   -2   -2   -2    4    9    0.000032    0.000000   -0.000055    0.000000    0.000410    0.000000
   -2   -2   -2    5    9    0.000000   -0.000000   -0.000000   -0.000000   -0.000012    0.000000
   -2   -2   -2    6    9    0.000000    0.000000    0.000000   -0.000000    0.000004   -0.000000
   -2   -2   -2    7    9   -0.000000    0.000000   -0.000000    0.000000    0.000005    0.000000
   -2   -2   -2    8    9    0.000023    0.000000    0.000002   -0.000000    0.000003   -0.000000
   -2   -2   -2    9    9   -0.000028    0.000000    0.000049   -0.000000    0.000000   -0.000000
   -2   -2   -2   10    9   -0.000008   -0.000000    0.000080   -0.000000   -0.000248   -0.000000
   -2   -2   -2    1   10   -0.000000    0.000000   -0.000000    0.000000   -0.000004    0.000000
   -2   -2   -2    2   10   -0.000000    0.000000   -0.000000    0.000000    0.000008    0.000000
   -2   -2   -2    3   10    0.000000   -0.000000    0.000000   -0.000000   -0.000008   -0.000000
   -2   -2   -2    4   10    0.000015   -0.000000    0.000016   -0.000000   -0.000007    0.000000
   -2   -2   -2    5   10   -0.000090   -0.000000   -0.000016   -0.000000   -0.000021    0.000000
   -2   -2   -2    6   10   -0.000117    0.000000   -0.000064    0.000000   -0.000021   -0.000000
   -2   -2   -2    7   10    0.000075    0.000000    0.000037    0.000000    0.000030    0.000000
   -2   -2   -2    8   10    0.000062    0.000000   -0.000020    0.000000    0.000000    0.000000
   -2   -2   -2    9   10   -0.000066   -0.000000    0.000048   -0.000000    0.000248   -0.000000
   -2   -2   -2   10   10    0.000026   -0.000000   -0.000045    0.000000   -0.000000   -0.000000
   -2   -2   -1    1    1    0.000001    0.000000   -0.000001   -0.000000    0.000000    0.000000
   -2   -2   -1    2    1   -0.000002    0.000000    0.000000    0.000000    0.000008   -0.000000
   -2   -2   -1    3    1    0.000001    0.000000    0.000002   -0.000000    0.000008    0.000000
   -2   -2   -1    4    1   -0.000169    0.000000    0.000293    0.000000    0.000147   -0.000000
   -2   -2   -1    5    1    0.000002   -0.000000    0.000001    0.000000   -0.000000    0.000000
   -2   -2   -1    6    1   -0.000023    0.000000   -0.000012    0.000000   -0.000001    0.000000
   -2   -2   -1    7    1   -0.000024   -0.000000   -0.000052    0.000000   -0.000024    0.000000
   -2   -2   -1    8    1    0.000452    0.000000   -0.000736   -0.000000    0.000146    0.000000
   -2   -2   -1    9    1   -0.000556   -0.000000    0.000963    0.000000   -0.000065   -0.000000
   -2   -2   -1   10    1    0.000197   -0.000000   -0.000289   -0.000000    0.000024    0.000000
   -2   -2   -1    1    2    0.000000    0.000000    0.000002    0.000000    0.000007    0.000000
   -2   -2   -1    2    2    0.000000   -0.000000   -0.000001    0.000000   -0.000000   -0.000000
   -2   -2   -1    3    2    0.000001   -0.000000   -0.000003    0.000000   -0.000008   -0.000000
   -2   -2   -1    4    2   -0.000145   -0.000000   -0.000196   -0.000000   -0.000072    0.000000
   -2   -2   -1    5    2    0.000054   -0.000000    0.000009    0.000000   -0.000022    0.000000
   -2   -2   -1    6    2   -0.000076   -0.000000   -0.000026    0.000000    0.000013   -0.000000
   -2   -2   -1    7    2    0.000189    0.000000   -0.000003   -0.000000    0.000063   -0.000000
   -2   -2   -1    8    2   -0.000078    0.000000    0.000531    0.000000   -0.000399   -0.000000
   -2   -2   -1    9    2   -0.000048   -0.000000   -0.000751   -0.000000    0.000052    0.000000
   -2   -2   -1   10    2    0.000028   -0.000000    0.000228    0.000000    0.000020   -0.000000
   -2   -2   -1    1    3   -0.000002    0.000000    0.000001   -0.000000    0.000007   -0.000000
   -2   -2   -1    2    3    0.000002    0.000000   -0.000003    0.000000   -0.000008    0.000000
   -2   -2   -1    3    3    0.000000   -0.000000   -0.000001    0.000000    0.000000    0.000000
   -2   -2   -1    4    3    0.000242   -0.000000    0.000027    0.000000   -0.000072    0.000000
   -2   -2   -1    5    3   -0.000040    0.000000   -0.000018   -0.000000    0.000026   -0.000000
   -2   -2   -1    6    3    0.000004    0.000000   -0.000008    0.000000   -0.000009   -0.000000
   -2   -2   -1    7    3   -0.000049   -0.000000   -0.000031    0.000000   -0.000040   -0.000000
   -2   -2   -1    8    3   -0.000517   -0.000000    0.000139    0.000000    0.000115    0.000000
   -2   -2   -1    9    3    0.000674   -0.000000   -0.000334   -0.000000    0.000052   -0.000000
   -2   -2   -1   10    3   -0.000247    0.000000    0.000105   -0.000000   -0.000058   -0.000000
   -2   -2   -1    1    4    0.000041    0.000000   -0.000071    0.000000   -0.000178   -0.000000
   -2   -2   -1    2    4   -0.000217    0.000000   -0.000071    0.000000    0.000067   -0.000000
   -2   -2   -1    3    4    0.000170   -0.000000    0.000152   -0.000000    0.000067    0.000000
   -2   -2   -1    4    4   -0.000347    0.000000    0.000601   -0.000000    0.000000   -0.000000
   -2   -2   -1    5    4    0.000089    0.000000    0.000151    0.000000   -0.000064   -0.000000
   -2   -2   -1    6    4    0.000485   -0.000000   -0.000007    0.000000   -0.000052    0.000000
   -2   -2   -1    7    4   -0.000059    0.000000   -0.000692    0.000000    0.000226    0.000000
   -2   -2   -1    8    4    0.000929    0.000000    0.001426    0.000000    0.000551    0.000000
   -2   -2   -1    9    4    0.000020   -0.000000   -0.000035   -0.000000   -0.001146   -0.000000
   -2   -2   -1   10    4    0.000029    0.000000    0.000019    0.000000    0.001048    0.000000
   -2   -2   -1    1    5   -0.000006   -0.000000   -0.000000   -0.000000    0.000008    0.000000
   -2   -2   -1    2    5    0.000006    0.000000    0.000000   -0.000000   -0.000003    0.000000
   -2   -2   -1    3    5    0.000001    0.000000   -0.000001    0.000000    0.000002   -0.000000
   -2   -2   -1    4    5    0.000048   -0.000000    0.000001   -0.000000   -0.000005    0.000000
   -2   -2   -1    5    5   -0.000001    0.000000    0.000001   -0.000000    0.000000    0.000000
   -2   -2   -1    6    5    0.000002    0.000000    0.000000    0.000000   -0.000002   -0.000000
   -2   -2   -1    7    5    0.000001   -0.000000    0.000001    0.000000   -0.000002    0.000000
   -2   -2   -1    8    5   -0.000121   -0.000000    0.000111    0.000000   -0.000090   -0.000000
   -2   -2   -1    9    5    0.000191    0.000000   -0.000064   -0.000000    0.000003   -0.000000
   -2   -2   -1   10    5   -0.000089    0.000000   -0.000017    0.000000    0.000025    0.000000
   -2   -2   -1    1    6   -0.000003   -0.000000   -0.000003    0.000000   -0.000004    0.000000
   -2   -2   -1    2    6   -0.000003   -0.000000   -0.000001   -0.000000    0.000007   -0.000000
   -2   -2   -1    3    6   -0.000000   -0.000000    0.000000   -0.000000   -0.000011    0.000000
   -2   -2   -1    4    6    0.000090    0.000000    0.000078    0.000000   -0.000033    0.000000
   -2   -2   -1    5    6   -0.000002    0.000000    0.000000    0.000000   -0.000003   -0.000000
   -2   -2   -1    6    6   -0.000000   -0.000000    0.000001    0.000000    0.000000   -0.000000
   -2   -2   -1    7    6    0.000002   -0.000000   -0.000007   -0.000000    0.000015   -0.000000
   -2   -2   -1    8    6   -0.000028    0.000000   -0.000228   -0.000000    0.000034    0.000000
   -2   -2   -1    9    6    0.000145    0.000000    0.000196    0.000000   -0.000067    0.000000
   -2   -2   -1   10    6   -0.000117   -0.000000   -0.000063   -0.000000    0.000025    0.000000
   -2   -2   -1    1    7    0.000002    0.000000   -0.000000    0.000000    0.000001   -0.000000
   -2   -2   -1    2    7   -0.000001    0.000000    0.000001    0.000000   -0.000001   -0.000000
   -2   -2   -1    3    7   -0.000001   -0.000000    0.000001   -0.000000    0.000003   -0.000000
   -2   -2   -1    4    7   -0.000066   -0.000000   -0.000015   -0.000000    0.000035    0.000000
   -2   -2   -1    5    7   -0.000001    0.000000   -0.000001   -0.000000   -0.000003    0.000000
   -2   -2   -1    6    7    0.000003   -0.000000   -0.000003    0.000000    0.000015   -0.000000
   -2   -2   -1    7    7   -0.000000    0.000000    0.000001   -0.000000    0.000000    0.000000
   -2   -2   -1    8    7    0.000121    0.000000   -0.000101   -0.000000    0.000034   -0.000000
   -2   -2   -1    9    7   -0.000153   -0.000000    0.000072   -0.000000    0.000103    0.000000
   -2   -2   -1   10    7    0.000079   -0.000000    0.000031    0.000000   -0.000049   -0.000000
   -2   -2   -1    1    8   -0.000016   -0.000000    0.000004    0.000000    0.000029    0.000000
   -2   -2   -1    2    8    0.000117    0.000000    0.000064    0.000000   -0.000025   -0.000000
   -2   -2   -1    3    8   -0.000158   -0.000000   -0.000114   -0.000000    0.000004    0.000000
   -2   -2   -1    4    8    0.000066   -0.000000   -0.000048    0.000000    0.000325    0.000000
   -2   -2   -1    5    8   -0.000014   -0.000000   -0.000074   -0.000000    0.000122   -0.000000
   -2   -2   -1    6    8   -0.000154    0.000000   -0.000010    0.000000   -0.000020    0.000000
   -2   -2   -1    7    8   -0.000005   -0.000000    0.000117   -0.000000   -0.000020   -0.000000
   -2   -2   -1    8    8    0.000210    0.000000   -0.000365   -0.000000   -0.000000    0.000000
   -2   -2   -1    9    8    0.000036    0.000000    0.000006   -0.000000    0.001048    0.000000
   -2   -2   -1   10    8   -0.000062   -0.000000    0.000020    0.000000    0.000000   -0.000000
   -2   -2   -1    1    9    0.000016    0.000000   -0.000028    0.000000   -0.000057    0.000000
   -2   -2   -1    2    9   -0.000107   -0.000000   -0.000048   -0.000000    0.000033    0.000000
   -2   -2   -1    3    9    0.000095    0.000000    0.000069   -0.000000    0.000033    0.000000
   -2   -2   -1    4    9    0.000032    0.000000   -0.000055   -0.000000   -0.000580   -0.000000
   -2   -2   -1    5    9    0.000139    0.000000    0.000026    0.000000   -0.000013   -0.000000
   -2   -2   -1    6    9    0.000217   -0.000000    0.000071   -0.000000    0.000072   -0.000000
   -2   -2   -1    7    9   -0.000062   -0.000000   -0.000087   -0.000000   -0.000047    0.000000
   -2   -2   -1    8    9   -0.000029   -0.000000   -0.000019    0.000000    0.001092    0.000000
   -2   -2   -1    9    9    0.000347    0.000000   -0.000601   -0.000000    0.000000    0.000000
   -2   -2   -1   10    9   -0.000008   -0.000000    0.000080    0.000000    0.000325    0.000000
   -2   -2   -1    1   10   -0.000017   -0.000000    0.000081   -0.000000   -0.000007   -0.000000
   -2   -2   -1    2   10    0.000154   -0.000000    0.000010   -0.000000   -0.000034    0.000000
   -2   -2   -1    3   10   -0.000094    0.000000   -0.000160    0.000000    0.000001   -0.000000
   -2   -2   -1    4   10   -0.000036    0.000000   -0.000006    0.000000    0.001092   -0.000000
   -2   -2   -1    5   10    0.000037    0.000000   -0.000174    0.000000    0.000399    0.000000
   -2   -2   -1    6   10   -0.000342   -0.000000    0.000196   -0.000000    0.000399    0.000000
   -2   -2   -1    7   10    0.000468   -0.000000    0.000060   -0.000000   -0.001070    0.000000
   -2   -2   -1    8   10   -0.003587   -0.000000   -0.000504   -0.000000    0.002917   -0.000000
   -2   -2   -1    9   10    0.001819    0.000000   -0.000116    0.000000    0.000551    0.000000
   -2   -2   -1   10   10   -0.000210   -0.000000    0.000365    0.000000    0.000000   -0.000000
   -2   -2    0    1    1   -0.000003    0.000000    0.000004   -0.000000   -0.000000   -0.000000
   -2   -2    0    2    1    0.002991   -0.000000    0.000195   -0.000000    0.000013   -0.000000
   -2   -2    0    3    1   -0.001664   -0.000000   -0.002493   -0.000000    0.000013    0.000000
   -2   -2    0    4    1   -0.000000   -0.000000   -0.000000    0.000000   -0.000268   -0.000000
   -2   -2    0    5    1    0.000002    0.000000    0.000001   -0.000000   -0.000000   -0.000000
   -2   -2    0    6    1   -0.000023   -0.000000   -0.000012    0.000000   -0.000012   -0.000000
   -2   -2    0    7    1   -0.000024   -0.000000   -0.000052   -0.000000    0.000032    0.000000
   -2   -2    0    8    1   -0.000452   -0.000000    0.000736    0.000000   -0.000067    0.000000
   -2   -2    0    9    1    0.000556    0.000000   -0.000963   -0.000000   -0.000026   -0.000000
   -2   -2    0   10    1    0.000000    0.000000   -0.000000    0.000000   -0.000682    0.000000
   -2   -2    0    1    2   -0.002381   -0.000000   -0.001251   -0.000000    0.000013    0.000000
   -2   -2    0    2    2   -0.000002    0.000000    0.000003   -0.000000   -0.000000    0.000000
   -2   -2    0    3    2   -0.013825   -0.000000   -0.003727   -0.000000   -0.000285   -0.000000
   -2   -2    0    4    2   -0.000000    0.000000   -0.000000    0.000000   -0.000055    0.000000
   -2   -2    0    5    2    0.000054    0.000000    0.000009    0.000000   -0.000015   -0.000000
   -2   -2    0    6    2   -0.000076    0.000000   -0.000026    0.000000    0.000009   -0.000000
   -2   -2    0    7    2    0.000189    0.000000   -0.000003    0.000000   -0.000021   -0.000000
   -2   -2    0    8    2    0.000078   -0.000000   -0.000531   -0.000000    0.000244    0.000000
   -2   -2    0    9    2    0.000048    0.000000    0.000751    0.000000   -0.000079    0.000000
   -2   -2    0   10    2    0.000000    0.000000   -0.000000   -0.000000    0.000033    0.000000
   -2   -2    0    1    3    0.002274   -0.000000    0.001436    0.000000    0.000013   -0.000000
   -2   -2    0    2    3    0.010140   -0.000000    0.010109   -0.000000   -0.000285    0.000000
   -2   -2    0    3    3   -0.000002    0.000000    0.000003   -0.000000    0.000000   -0.000000
   -2   -2    0    4    3    0.000000    0.000000    0.000000   -0.000000   -0.000055    0.000000
   -2   -2    0    5    3   -0.000040   -0.000000   -0.000018    0.000000    0.000032    0.000000
   -2   -2    0    6    3    0.000004    0.000000   -0.000008   -0.000000   -0.000006    0.000000
   -2   -2    0    7    3   -0.000049    0.000000   -0.000031   -0.000000   -0.000028   -0.000000
   -2   -2    0    8    3    0.000517    0.000000   -0.000139   -0.000000   -0.000099   -0.000000
   -2   -2    0    9    3   -0.000674   -0.000000    0.000334   -0.000000   -0.000079    0.000000
   -2   -2    0   10    3   -0.000000   -0.000000    0.000000    0.000000    0.001910   -0.000000
   -2   -2    0    1    4    0.000000   -0.000000    0.000000   -0.000000   -0.000268    0.000000
   -2   -2    0    2    4    0.000000    0.000000    0.000000    0.000000   -0.000055   -0.000000
   -2   -2    0    3    4   -0.000000    0.000000   -0.000000    0.000000   -0.000055   -0.000000
   -2   -2    0    4    4    0.000349   -0.000000   -0.000605    0.000000   -0.000000    0.000000
   -2   -2    0    5    4   -0.000089    0.000000   -0.000151    0.000000    0.000029    0.000000
   -2   -2    0    6    4   -0.000485   -0.000000    0.000007   -0.000000   -0.000007   -0.000000
   -2   -2    0    7    4    0.000059    0.000000    0.000692   -0.000000    0.000044   -0.000000
   -2   -2    0    8    4    0.000929    0.000000    0.001426   -0.000000    0.000257    0.000000
   -2   -2    0    9    4    0.000020    0.000000   -0.000035    0.000000   -0.000810   -0.000000
   -2   -2    0   10    4    0.000438   -0.000000   -0.002767   -0.000000    0.001015    0.000000
   -2   -2    0    1    5   -0.000005    0.000000    0.000005    0.000000   -0.000000    0.000000
   -2   -2    0    2    5   -0.000056    0.000000   -0.000006    0.000000   -0.000015    0.000000
   -2   -2    0    3    5    0.000039   -0.000000    0.000019   -0.000000    0.000032   -0.000000
   -2   -2    0    4    5    0.000354    0.000000   -0.000307   -0.000000    0.000029   -0.000000
   -2   -2    0    5    5    0.000003   -0.000000   -0.000004    0.000000    0.000000   -0.000000
   -2   -2    0    6    5    0.002833   -0.000000    0.000397   -0.000000    0.000006    0.000000
   -2   -2    0    7    5   -0.000606   -0.000000   -0.001083   -0.000000    0.000006   -0.000000
   -2   -2    0    8    5   -0.000000    0.000000   -0.000000   -0.000000   -0.001353   -0.000000
   -2   -2    0    9    5    0.000000   -0.000000    0.000000   -0.000000   -0.001675   -0.000000
   -2   -2    0   10    5   -0.000135   -0.000000    0.000125   -0.000000   -0.000321    0.000000
   -2   -2    0    1    6    0.000027   -0.000000    0.000004   -0.000000   -0.000012    0.000000
   -2   -2    0    2    6    0.000076    0.000000    0.000026    0.000000    0.000009    0.000000
   -2   -2    0    3    6   -0.000004    0.000000    0.000008    0.000000   -0.000006   -0.000000
   -2   -2    0    4    6    0.000048   -0.000000    0.000751    0.000000   -0.000007    0.000000
   -2   -2    0    5    6   -0.002381   -0.000000   -0.001180   -0.000000    0.000006   -0.000000
   -2   -2    0    6    6    0.000002   -0.000000   -0.000003    0.000000   -0.000000    0.000000
   -2   -2    0    7    6   -0.010801    0.000000   -0.000117    0.000000   -0.000115    0.000000
   -2   -2    0    8    6    0.000000   -0.000000    0.000000   -0.000000    0.000079   -0.000000
   -2   -2    0    9    6   -0.000000   -0.000000   -0.000000    0.000000   -0.000133    0.000000
   -2   -2    0   10    6    0.000078    0.000000   -0.000531    0.000000   -0.000321    0.000000
   -2   -2    0    1    7    0.000047   -0.000000    0.000012   -0.000000    0.000032   -0.000000
   -2   -2    0    2    7   -0.000106    0.000000   -0.000139    0.000000   -0.000021    0.000000
   -2   -2    0    3    7    0.000049    0.000000    0.000031    0.000000   -0.000028    0.000000
   -2   -2    0    4    7   -0.000656   -0.000000    0.000342    0.000000    0.000044    0.000000
   -2   -2    0    5    7    0.001058   -0.000000    0.000301    0.000000    0.000006    0.000000
   -2   -2    0    6    7    0.007066    0.000000    0.006586    0.000000   -0.000115   -0.000000
   -2   -2    0    7    7    0.000002   -0.000000   -0.000003    0.000000   -0.000000   -0.000000
   -2   -2    0    8    7    0.000000   -0.000000   -0.000000    0.000000    0.000079   -0.000000
   -2   -2    0    9    7   -0.000000    0.000000    0.000000    0.000000    0.005015    0.000000
   -2   -2    0   10    7    0.000546    0.000000   -0.000076   -0.000000    0.000722   -0.000000
   -2   -2    0    1    8   -0.000043    0.000000    0.000122   -0.000000   -0.000067   -0.000000
   -2   -2    0    2    8    0.000342   -0.000000   -0.000196   -0.000000    0.000244   -0.000000
   -2   -2    0    3    8   -0.000288    0.000000   -0.000258    0.000000   -0.000099    0.000000
   -2   -2    0    4    8   -0.001819   -0.000000    0.000116   -0.000000    0.000257   -0.000000
   -2   -2    0    5    8    0.000000    0.000000    0.000000    0.000000   -0.001353    0.000000
   -2   -2    0    6    8   -0.000000   -0.000000   -0.000000    0.000000    0.000079    0.000000
   -2   -2    0    7    8    0.000000   -0.000000   -0.000000   -0.000000    0.000079    0.000000
   -2   -2    0    8    8    0.001312   -0.000000   -0.002273    0.000000   -0.000000    0.000000
   -2   -2    0    9    8   -0.000071   -0.000000   -0.001885   -0.000000    0.000420   -0.000000
   -2   -2    0   10    8    0.003587    0.000000    0.000504   -0.000000    0.002063   -0.000000
   -2   -2    0    1    9    0.000138   -0.000000   -0.000239    0.000000   -0.000026    0.000000
   -2   -2    0    2    9   -0.000485    0.000000    0.000007    0.000000   -0.000079   -0.000000
   -2   -2    0    3    9    0.000237   -0.000000    0.000424   -0.000000   -0.000079   -0.000000
   -2   -2    0    4    9   -0.000020    0.000000    0.000035    0.000000   -0.000810    0.000000
   -2   -2    0    5    9   -0.000000   -0.000000   -0.000000   -0.000000   -0.001675    0.000000
   -2   -2    0    6    9    0.000000   -0.000000    0.000000   -0.000000   -0.000133   -0.000000
   -2   -2    0    7    9   -0.000000    0.000000    0.000000    0.000000    0.005015   -0.000000
   -2   -2    0    8    9   -0.000438   -0.000000    0.002767    0.000000    0.000420    0.000000
   -2   -2    0    9    9   -0.000349    0.000000    0.000605   -0.000000   -0.000000    0.000000
   -2   -2    0   10    9   -0.000929   -0.000000   -0.001426    0.000000    0.000522   -0.000000
   -2   -2    0    1   10   -0.000000    0.000000   -0.000000    0.000000   -0.000682   -0.000000
   -2   -2    0    2   10   -0.000000   -0.000000   -0.000000    0.000000    0.000033   -0.000000
   -2   -2    0    3   10    0.000000   -0.000000    0.000000   -0.000000    0.001910    0.000000
   -2   -2    0    4   10    0.000071   -0.000000    0.001885   -0.000000    0.001015   -0.000000
   -2   -2    0    5   10   -0.000037   -0.000000    0.000174    0.000000   -0.000321   -0.000000
   -2   -2    0    6   10    0.000342    0.000000   -0.000196    0.000000   -0.000321   -0.000000
   -2   -2    0    7   10   -0.000468    0.000000   -0.000060    0.000000    0.000722    0.000000
   -2   -2    0    8   10   -0.003587   -0.000000   -0.000504    0.000000    0.002063    0.000000
