 #the C tensor -- Eq. B6 of TAS17
 # in units of [ Ampere/cm ] 
#                             |                                      symmetric part                                     ||              asymmetric part              |
   # EFERMI(eV)      omega(eV)             xx             yy             zz             xy             xz             yz              x              y              z
   0.587000E+01   0.000000E+00   0.234339E+01   0.247628E+01   0.406066E+01  -0.667625E-01   0.210486E+00   0.369342E-01  -0.346945E-16   0.138778E-16   0.693889E-17
   0.587250E+01   0.000000E+00   0.225042E+01   0.240277E+01   0.386415E+01  -0.552336E-01   0.179596E+00   0.553409E-01  -0.555112E-16  -0.138778E-16  -0.693889E-17
   0.587500E+01   0.000000E+00   0.215558E+01   0.232649E+01   0.366688E+01  -0.445896E-01   0.150234E+00   0.728178E-01   0.624500E-16   0.000000E+00   0.693889E-17
   0.587750E+01   0.000000E+00   0.205891E+01   0.224719E+01   0.346893E+01  -0.349704E-01   0.122798E+00   0.892489E-01  -0.208167E-16   0.208167E-16  -0.346945E-17
   0.588000E+01   0.000000E+00   0.196047E+01   0.216464E+01   0.327024E+01  -0.264869E-01   0.976533E-01   0.104566E+00   0.000000E+00   0.000000E+00  -0.520417E-17
   0.588250E+01   0.000000E+00   0.186034E+01   0.207861E+01   0.307068E+01  -0.192274E-01   0.751599E-01   0.118713E+00   0.346945E-16   0.693889E-17  -0.346945E-17
   0.588500E+01   0.000000E+00   0.175861E+01   0.198885E+01   0.287021E+01  -0.132524E-01   0.556534E-01   0.131601E+00   0.000000E+00   0.000000E+00   0.780626E-17
   0.588750E+01   0.000000E+00   0.165545E+01   0.189522E+01   0.266894E+01  -0.857542E-02   0.393892E-01   0.143065E+00  -0.277556E-16  -0.693889E-17   0.867362E-18
   0.589000E+01   0.000000E+00   0.155115E+01   0.179766E+01   0.246726E+01  -0.513961E-02   0.264660E-01   0.152821E+00  -0.693889E-16   0.000000E+00  -0.867362E-18
   0.589250E+01   0.000000E+00   0.144612E+01   0.169625E+01   0.226585E+01  -0.280531E-02   0.167671E-01   0.160457E+00  -0.416334E-16   0.173472E-17  -0.368629E-17
   0.589500E+01   0.000000E+00   0.134087E+01   0.159122E+01   0.206571E+01  -0.136249E-02   0.994921E-02   0.165465E+00   0.277556E-16   0.260209E-17   0.314419E-17
   0.589750E+01   0.000000E+00   0.123598E+01   0.148293E+01   0.186806E+01  -0.567080E-03   0.549444E-02   0.167332E+00  -0.138778E-16   0.130104E-17  -0.813152E-18
   0.590000E+01   0.000000E+00   0.113199E+01   0.137190E+01   0.167429E+01  -0.186745E-03   0.280726E-02   0.165676E+00  -0.138778E-16  -0.411997E-17   0.691179E-18
   0.590250E+01   0.000000E+00   0.102934E+01   0.125875E+01   0.148586E+01  -0.367176E-04   0.131963E-02   0.160367E+00   0.000000E+00  -0.542101E-17  -0.284603E-18
   0.590500E+01   0.000000E+00   0.928297E+00   0.114423E+01   0.130430E+01   0.614500E-05   0.567672E-03   0.151616E+00   0.138778E-16  -0.384892E-17   0.454348E-17
   0.590750E+01   0.000000E+00   0.828984E+00   0.102909E+01   0.113110E+01   0.989076E-05   0.222133E-03   0.139954E+00  -0.693889E-16  -0.742678E-17  -0.125022E-17
   0.591000E+01   0.000000E+00   0.731457E+00   0.914109E+00   0.967642E+00   0.468650E-05   0.783447E-04   0.126143E+00   0.000000E+00   0.114519E-17   0.133154E-17
   0.591250E+01   0.000000E+00   0.635851E+00   0.800086E+00   0.815149E+00   0.284294E-06   0.243621E-04   0.111030E+00  -0.485723E-16  -0.206507E-17   0.178703E-17
   0.591500E+01   0.000000E+00   0.542573E+00   0.687912E+00   0.674600E+00  -0.190170E-05   0.616665E-05   0.954025E-01   0.000000E+00  -0.160979E-17   0.515949E-18
   0.591750E+01   0.000000E+00   0.452494E+00   0.578757E+00   0.546799E+00  -0.265476E-05   0.725208E-06   0.799150E-01   0.693889E-17  -0.311814E-19  -0.329708E-18
   0.592000E+01   0.000000E+00   0.367067E+00   0.474262E+00   0.432489E+00  -0.275800E-05  -0.648931E-06   0.650762E-01   0.000000E+00  -0.992458E-18  -0.888961E-18
   0.592250E+01   0.000000E+00   0.288262E+00   0.376617E+00   0.332416E+00  -0.260526E-05  -0.856146E-06   0.512913E-01   0.000000E+00  -0.169565E-18  -0.116509E-17
   0.592500E+01   0.000000E+00   0.218236E+00   0.288385E+00   0.247249E+00  -0.233692E-05  -0.758183E-06   0.389084E-01   0.346945E-17  -0.751901E-18   0.888961E-18
   0.592750E+01   0.000000E+00   0.158815E+00   0.212014E+00   0.177314E+00  -0.199855E-05  -0.590330E-06   0.282281E-01  -0.346945E-17   0.859209E-19   0.804681E-20
   0.593000E+01   0.000000E+00   0.110953E+00   0.149193E+00   0.122282E+00  -0.162004E-05  -0.420168E-06   0.194662E-01   0.000000E+00  -0.497447E-18  -0.290321E-18
   0.593250E+01   0.000000E+00   0.744514E-01   0.100343E+00   0.809845E-01  -0.123676E-05  -0.273473E-06   0.126939E-01   0.000000E+00   0.261839E-18  -0.332884E-18
   0.593500E+01   0.000000E+00   0.480597E-01   0.645039E-01   0.514904E-01  -0.885003E-06  -0.161466E-06   0.780067E-02  -0.867362E-18  -0.206332E-19  -0.183912E-18
   0.593750E+01   0.000000E+00   0.298835E-01   0.396627E-01   0.314277E-01  -0.591932E-06  -0.855339E-07   0.451192E-02   0.000000E+00   0.244845E-21  -0.872973E-19
   0.594000E+01   0.000000E+00   0.178866E-01   0.233346E-01   0.183967E-01  -0.369491E-06  -0.400228E-07   0.245897E-02   0.000000E+00   0.319854E-19   0.426693E-19
   0.594250E+01   0.000000E+00   0.102653E-01   0.131142E-01   0.102967E-01  -0.215051E-06  -0.160957E-07   0.126626E-02   0.000000E+00   0.654796E-20  -0.187009E-19
   0.594500E+01   0.000000E+00   0.560815E-02   0.700981E-02   0.548007E-02  -0.116575E-06  -0.522715E-08   0.618064E-03   0.108420E-18  -0.446678E-20   0.524763E-20
   0.594750E+01   0.000000E+00   0.288901E-02   0.353876E-02   0.275205E-02  -0.587459E-07  -0.110260E-08   0.286396E-03   0.542101E-19  -0.377897E-20   0.371570E-20
   0.595000E+01   0.000000E+00   0.138918E-02   0.167266E-02   0.129264E-02  -0.274384E-07   0.890158E-10   0.125775E-03  -0.271051E-19  -0.105175E-21   0.175313E-19
   0.595250E+01   0.000000E+00   0.617626E-03   0.733585E-03   0.562882E-03  -0.118307E-07   0.253267E-09   0.520664E-04  -0.338813E-20  -0.160455E-20  -0.117211E-20
   0.595500E+01   0.000000E+00   0.251834E-03   0.296025E-03   0.225419E-03  -0.468701E-08   0.169496E-09   0.201487E-04  -0.338813E-20  -0.909511E-22   0.951258E-22
   0.595750E+01   0.000000E+00   0.935498E-04   0.109122E-03   0.824562E-04  -0.169779E-08   0.816000E-10   0.722018E-05   0.423516E-21  -0.352192E-21  -0.441404E-21
   0.596000E+01   0.000000E+00   0.314940E-04   0.365294E-04   0.273956E-04  -0.559655E-09   0.322699E-10   0.237421E-05   0.000000E+00   0.141170E-22   0.352069E-22
   0.596250E+01   0.000000E+00   0.956907E-05   0.110531E-04   0.823013E-05  -0.167162E-09   0.109403E-10   0.710853E-06   0.000000E+00   0.464845E-22   0.185599E-22
   0.596500E+01   0.000000E+00   0.261548E-05   0.301178E-05   0.222759E-05  -0.450715E-10   0.323737E-11   0.192593E-06   0.000000E+00  -0.182236E-22  -0.396142E-23
   0.596750E+01   0.000000E+00   0.641411E-06   0.736872E-06   0.541641E-06  -0.109356E-10   0.843080E-12   0.469940E-07   0.330872E-23  -0.209047E-23  -0.853515E-23
   0.597000E+01   0.000000E+00   0.140834E-06   0.161501E-06   0.118038E-06  -0.238143E-11   0.193373E-12   0.102904E-07   0.165436E-23  -0.698161E-24  -0.240924E-24
   0.597250E+01   0.000000E+00   0.276383E-07   0.316480E-07   0.230109E-07  -0.463838E-12   0.393824E-13   0.201672E-08   0.206795E-24   0.838212E-25   0.214166E-24
   0.597500E+01   0.000000E+00   0.484072E-08   0.553642E-08   0.400637E-08  -0.805515E-13   0.716553E-14   0.353008E-09  -0.516988E-25  -0.171230E-25   0.306267E-25
   0.597750E+01   0.000000E+00   0.755717E-09   0.863440E-09   0.622113E-09  -0.127023E-13   0.942506E-15   0.550925E-10   0.000000E+00  -0.791227E-27   0.114487E-25
   0.598000E+01   0.000000E+00   0.105034E-09   0.119899E-09   0.860461E-10  -0.190472E-14   0.242976E-15   0.765376E-11   0.807794E-27  -0.429929E-28   0.595590E-28
   0.598250E+01   0.000000E+00   0.129674E-10   0.147921E-10   0.105743E-10  -0.155907E-15   0.239211E-16   0.945830E-12   0.000000E+00  -0.315452E-28  -0.141453E-27
   0.598500E+01   0.000000E+00   0.140975E-11   0.160717E-11   0.114376E-11   0.378272E-16   0.128669E-16   0.102756E-12   0.000000E+00   0.372629E-29  -0.139900E-28
   0.598750E+01   0.000000E+00   0.128967E-12   0.146030E-12   0.102845E-12   0.441327E-17   0.282903E-17   0.936467E-14   0.000000E+00  -0.757083E-30  -0.581631E-31
   0.599000E+01   0.000000E+00   0.414890E-13   0.441465E-13   0.217966E-13  -0.130014E-17   0.628483E-19   0.867134E-15   0.147911E-30  -0.120106E-30   0.121911E-30
   0.599250E+01   0.000000E+00   0.416437E-12   0.433005E-12   0.194413E-12  -0.131441E-16   0.263793E-17   0.133730E-13   0.000000E+00  -0.282438E-29   0.523853E-30
   0.599500E+01   0.000000E+00   0.390907E-11   0.407859E-11   0.182205E-11  -0.110879E-15   0.171305E-16   0.120902E-12   0.000000E+00   0.296994E-28   0.416617E-29
   0.599750E+01   0.000000E+00   0.322881E-10   0.336992E-10   0.150520E-10  -0.605666E-15   0.163105E-15   0.101238E-11   0.201948E-27   0.153766E-27  -0.145496E-27
   0.600000E+01   0.000000E+00   0.236659E-09   0.247069E-09   0.110355E-09  -0.310913E-14   0.127760E-14   0.742043E-11  -0.242338E-26   0.180058E-27  -0.121090E-27
   0.600250E+01   0.000000E+00   0.154289E-08   0.161116E-08   0.720170E-09  -0.125390E-13   0.848299E-14   0.484181E-10   0.323117E-25  -0.560801E-26  -0.306236E-25
   0.600500E+01   0.000000E+00   0.896088E-08   0.935921E-08   0.418935E-08  -0.416888E-13   0.492574E-13   0.281683E-09   0.000000E+00  -0.252435E-28  -0.613040E-25
   0.600750E+01   0.000000E+00   0.464233E-07   0.484951E-07   0.217495E-07  -0.118547E-12   0.255189E-12   0.146258E-08  -0.103398E-24   0.191346E-25  -0.244118E-24
   0.601000E+01   0.000000E+00   0.214842E-06   0.224465E-06   0.100909E-06  -0.317926E-12   0.117878E-11   0.678696E-08   0.827181E-24   0.639167E-25  -0.429140E-27
   0.601250E+01   0.000000E+00   0.889635E-06   0.929627E-06   0.419063E-06  -0.998757E-12   0.488093E-11   0.281913E-07   0.330872E-23   0.727014E-26  -0.173676E-25
   0.601500E+01   0.000000E+00   0.330233E-05   0.345138E-05   0.156064E-05  -0.387894E-11   0.180856E-10   0.105014E-06  -0.132349E-22   0.205341E-23  -0.830533E-23
   0.601750E+01   0.000000E+00   0.110122E-04   0.115116E-04   0.522329E-05  -0.149845E-10   0.601681E-10   0.351581E-06   0.529396E-22  -0.659418E-22   0.830250E-23
   0.602000E+01   0.000000E+00   0.330719E-04   0.345797E-04   0.157515E-04  -0.495112E-10   0.180210E-09   0.106064E-05   0.000000E+00   0.100813E-23   0.549203E-22
   0.602250E+01   0.000000E+00   0.897093E-04   0.938248E-04   0.429279E-04  -0.135962E-09   0.487374E-09   0.289194E-05  -0.423516E-21  -0.134934E-21  -0.570548E-21
   0.602500E+01   0.000000E+00   0.220545E-03   0.230735E-03   0.106104E-03  -0.319885E-09   0.119426E-08   0.715205E-05   0.847033E-21   0.124946E-20  -0.805234E-21
   0.602750E+01   0.000000E+00   0.493380E-03   0.516363E-03   0.238826E-03  -0.684202E-09   0.266195E-08   0.161098E-04  -0.169407E-20   0.620385E-24  -0.524081E-20
   0.603000E+01   0.000000E+00   0.100906E-02   0.105650E-02   0.491881E-03  -0.140086E-08   0.542162E-08   0.332087E-04   0.338813E-20   0.352255E-20   0.681762E-20
   0.603250E+01   0.000000E+00   0.189682E-02   0.198695E-02   0.932035E-03  -0.274191E-08   0.101430E-07   0.629940E-04  -0.677626E-20  -0.812291E-20   0.350096E-19
   0.603500E+01   0.000000E+00   0.329717E-02   0.345575E-02   0.163481E-02  -0.490629E-08   0.175361E-07   0.110642E-03  -0.406576E-19  -0.813119E-20   0.120173E-19
   0.603750E+01   0.000000E+00   0.533540E-02   0.559556E-02   0.267240E-02  -0.779715E-08   0.282072E-07   0.181164E-03   0.406576E-19   0.158719E-19  -0.124904E-21
   0.604000E+01   0.000000E+00   0.809549E-02   0.849633E-02   0.410103E-02  -0.113292E-07   0.425220E-07   0.278570E-03   0.542101E-19  -0.170399E-19   0.199442E-19
   0.604250E+01   0.000000E+00   0.116052E-01   0.121897E-01   0.595270E-02  -0.161980E-07   0.605299E-07   0.405324E-03   0.542101E-19   0.255367E-19  -0.351916E-19
   0.604500E+01   0.000000E+00   0.158383E-01   0.166508E-01   0.823450E-02  -0.233778E-07   0.819813E-07   0.562292E-03   0.542101E-19  -0.362967E-19  -0.201121E-18
   0.604750E+01   0.000000E+00   0.207299E-01   0.218149E-01   0.109345E-01  -0.317626E-07   0.106434E-06   0.749137E-03   0.000000E+00   0.170532E-19  -0.225628E-18
   0.605000E+01   0.000000E+00   0.261979E-01   0.275986E-01   0.140305E-01  -0.382763E-07   0.133397E-06   0.964898E-03   0.271051E-18   0.118849E-19   0.682821E-19
   0.605250E+01   0.000000E+00   0.321605E-01   0.339186E-01   0.174984E-01  -0.435624E-07   0.162416E-06   0.120852E-02   0.000000E+00  -0.196670E-19   0.160076E-19
   0.605500E+01   0.000000E+00   0.385476E-01   0.407036E-01   0.213164E-01  -0.542317E-07   0.193079E-06   0.147916E-02   0.000000E+00   0.584056E-19   0.171491E-19
   0.605750E+01   0.000000E+00   0.453035E-01   0.478976E-01   0.254676E-01  -0.717711E-07   0.225025E-06   0.177632E-02   0.433681E-18   0.887399E-19  -0.240074E-18
   0.606000E+01   0.000000E+00   0.523847E-01   0.554571E-01   0.299397E-01  -0.838404E-07   0.258042E-06   0.209984E-02  -0.650521E-18   0.138940E-18   0.289361E-18
   0.606250E+01   0.000000E+00   0.597566E-01   0.633474E-01   0.347240E-01  -0.823326E-07   0.292086E-06   0.244981E-02   0.216840E-18   0.897061E-19   0.155113E-19
   0.606500E+01   0.000000E+00   0.673928E-01   0.715417E-01   0.398142E-01  -0.856164E-07   0.327088E-06   0.282651E-02   0.650521E-18   0.134731E-19  -0.491233E-18
   0.606750E+01   0.000000E+00   0.752745E-01   0.800220E-01   0.452061E-01  -0.114634E-06   0.362782E-06   0.323037E-02   0.433681E-18  -0.323990E-19   0.128114E-18
   0.607000E+01   0.000000E+00   0.833858E-01   0.887744E-01   0.508968E-01  -0.147587E-06   0.398960E-06   0.366193E-02   0.650521E-18   0.184150E-18  -0.877473E-20
   0.607250E+01   0.000000E+00   0.917102E-01   0.977836E-01   0.568845E-01  -0.143200E-06   0.435816E-06   0.412180E-02  -0.433681E-18  -0.248710E-18  -0.320417E-19
   0.607500E+01   0.000000E+00   0.100233E+00   0.107034E+00   0.631681E-01  -0.118666E-06   0.473645E-06   0.461067E-02   0.000000E+00   0.672438E-18   0.961376E-18
   0.607750E+01   0.000000E+00   0.108945E+00   0.116516E+00   0.697470E-01  -0.140918E-06   0.512197E-06   0.512928E-02  -0.867362E-18   0.192965E-18   0.374547E-20
   0.608000E+01   0.000000E+00   0.117844E+00   0.126230E+00   0.766213E-01  -0.211035E-06   0.550889E-06   0.567842E-02   0.000000E+00   0.772918E-19  -0.220096E-19
   0.608250E+01   0.000000E+00   0.126920E+00   0.136171E+00   0.837914E-01  -0.237192E-06   0.589798E-06   0.625895E-02   0.000000E+00  -0.296303E-18   0.379669E-18
   0.608500E+01   0.000000E+00   0.136158E+00   0.146325E+00   0.912582E-01  -0.182576E-06   0.629737E-06   0.687174E-02   0.000000E+00  -0.432569E-18  -0.575294E-18
   0.608750E+01   0.000000E+00   0.145552E+00   0.156680E+00   0.990228E-01  -0.152823E-06   0.670913E-06   0.751769E-02   0.867362E-18   0.517749E-19  -0.720904E-19
   0.609000E+01   0.000000E+00   0.155105E+00   0.167240E+00   0.107086E+00  -0.236389E-06   0.712339E-06   0.819778E-02   0.173472E-17   0.210382E-18   0.156062E-17
   0.609250E+01   0.000000E+00   0.164817E+00   0.178014E+00   0.115451E+00  -0.336729E-06   0.753343E-06   0.891303E-02   0.173472E-17   0.220229E-19   0.132682E-17
   0.609500E+01   0.000000E+00   0.174674E+00   0.188994E+00   0.124117E+00  -0.306788E-06   0.794880E-06   0.966444E-02  -0.867362E-18  -0.417005E-18  -0.400223E-19
   0.609750E+01   0.000000E+00   0.184663E+00   0.200160E+00   0.133089E+00  -0.201991E-06   0.838175E-06   0.104531E-01  -0.867362E-18  -0.399958E-18   0.503813E-18
   0.610000E+01   0.000000E+00   0.194787E+00   0.211508E+00   0.142366E+00  -0.218652E-06   0.882616E-06   0.112800E-01   0.000000E+00  -0.160989E-18  -0.159070E-18
   0.610250E+01   0.000000E+00   0.205057E+00   0.223056E+00   0.151953E+00  -0.375735E-06   0.926499E-06   0.121464E-01   0.000000E+00   0.112126E-18  -0.532598E-18
   0.610500E+01   0.000000E+00   0.215466E+00   0.234815E+00   0.161850E+00  -0.457073E-06   0.969797E-06   0.130535E-01  -0.346945E-17   0.220017E-18   0.992352E-18
   0.610750E+01   0.000000E+00   0.225996E+00   0.246765E+00   0.172062E+00  -0.346330E-06   0.101446E-05   0.140023E-01   0.000000E+00  -0.429869E-19   0.179272E-17
   0.611000E+01   0.000000E+00   0.236639E+00   0.258881E+00   0.182590E+00  -0.232707E-06   0.106142E-05   0.149942E-01  -0.173472E-17  -0.335849E-18  -0.308485E-17
   0.611250E+01   0.000000E+00   0.247411E+00   0.271175E+00   0.193437E+00  -0.330974E-06   0.110896E-05   0.160304E-01   0.000000E+00  -0.368459E-19  -0.114537E-17
   0.611500E+01   0.000000E+00   0.258320E+00   0.283680E+00   0.204606E+00  -0.533109E-06   0.115522E-05   0.171123E-01  -0.173472E-17  -0.275603E-18   0.293253E-17
   0.611750E+01   0.000000E+00   0.269349E+00   0.296395E+00   0.216100E+00  -0.554060E-06   0.120123E-05   0.182412E-01  -0.346945E-17   0.970912E-19   0.324308E-18
   0.612000E+01   0.000000E+00   0.280479E+00   0.309283E+00   0.227922E+00  -0.374658E-06   0.124953E-05   0.194184E-01  -0.520417E-17   0.536489E-18   0.960879E-18
   0.612250E+01   0.000000E+00   0.291717E+00   0.322326E+00   0.240074E+00  -0.294065E-06   0.130032E-05   0.206453E-01   0.000000E+00   0.376718E-18  -0.255672E-18
   0.612500E+01   0.000000E+00   0.303083E+00   0.335561E+00   0.252562E+00  -0.479909E-06   0.135091E-05   0.219234E-01   0.000000E+00   0.150454E-18   0.294079E-18
   0.612750E+01   0.000000E+00   0.314573E+00   0.349021E+00   0.265387E+00  -0.692329E-06   0.139973E-05   0.232543E-01   0.000000E+00  -0.142831E-18   0.104037E-17
   0.613000E+01   0.000000E+00   0.326165E+00   0.362683E+00   0.278553E+00  -0.630655E-06   0.144892E-05   0.246394E-01   0.000000E+00  -0.216311E-18  -0.239054E-17
   0.613250E+01   0.000000E+00   0.337848E+00   0.376501E+00   0.292063E+00  -0.403475E-06   0.150135E-05   0.260802E-01  -0.173472E-17   0.763600E-18  -0.102547E-17
   0.613500E+01   0.000000E+00   0.349641E+00   0.390482E+00   0.305922E+00  -0.390291E-06   0.155621E-05   0.275784E-01  -0.346945E-17  -0.686308E-18   0.767306E-18
   0.613750E+01   0.000000E+00   0.361558E+00   0.404678E+00   0.320134E+00  -0.663258E-06   0.160986E-05   0.291358E-01  -0.173472E-17   0.539454E-18  -0.223828E-18
   0.614000E+01   0.000000E+00   0.373584E+00   0.419107E+00   0.334701E+00  -0.847611E-06   0.166138E-05   0.307540E-01   0.000000E+00  -0.112126E-18  -0.592023E-18
   0.614250E+01   0.000000E+00   0.385697E+00   0.433722E+00   0.349625E+00  -0.680681E-06   0.171433E-05   0.324345E-01   0.000000E+00  -0.947406E-18   0.256508E-17
   0.614500E+01   0.000000E+00   0.397902E+00   0.448489E+00   0.364915E+00  -0.439176E-06   0.177161E-05   0.341792E-01   0.000000E+00  -0.684403E-18   0.234205E-18
   0.614750E+01   0.000000E+00   0.410221E+00   0.463442E+00   0.380575E+00  -0.539372E-06   0.183067E-05   0.359901E-01   0.346945E-17   0.110443E-17  -0.128881E-17
   0.615000E+01   0.000000E+00   0.422653E+00   0.478633E+00   0.396605E+00  -0.881623E-06   0.188710E-05   0.378691E-01   0.000000E+00   0.375871E-18  -0.202091E-17
   0.615250E+01   0.000000E+00   0.435178E+00   0.494053E+00   0.413007E+00  -0.974001E-06   0.194163E-05   0.398180E-01  -0.693889E-17  -0.552477E-18   0.236259E-17
   0.615500E+01   0.000000E+00   0.447786E+00   0.509648E+00   0.429792E+00  -0.696283E-06   0.199947E-05   0.418386E-01  -0.346945E-17  -0.339237E-18  -0.152657E-17
   0.615750E+01   0.000000E+00   0.460493E+00   0.525408E+00   0.446969E+00  -0.514824E-06   0.206224E-05   0.439332E-01   0.346945E-17   0.362954E-17  -0.360153E-17
   0.616000E+01   0.000000E+00   0.473309E+00   0.541383E+00   0.464534E+00  -0.763695E-06   0.212504E-05   0.461039E-01  -0.346945E-17   0.524737E-18   0.354166E-18
   0.616250E+01   0.000000E+00   0.486225E+00   0.557610E+00   0.482484E+00  -0.110217E-05   0.218397E-05   0.483529E-01   0.000000E+00   0.589535E-18   0.819293E-18
   0.616500E+01   0.000000E+00   0.499225E+00   0.574059E+00   0.500834E+00  -0.103723E-05   0.224266E-05   0.506821E-01   0.000000E+00  -0.637392E-19  -0.616322E-17
   0.616750E+01   0.000000E+00   0.512314E+00   0.590684E+00   0.519603E+00  -0.709961E-06   0.230676E-05   0.530937E-01   0.000000E+00   0.380106E-18   0.144276E-17
   0.617000E+01   0.000000E+00   0.525505E+00   0.607500E+00   0.538784E+00  -0.681633E-06   0.237483E-05   0.555905E-01   0.000000E+00  -0.153271E-17   0.126404E-17
   0.617250E+01   0.000000E+00   0.538795E+00   0.624558E+00   0.558365E+00  -0.104114E-05   0.244047E-05   0.581747E-01   0.000000E+00  -0.214511E-18   0.526007E-18
